timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715180976700,14,Home (HTTP Request),200,OK,Thread Group 1-2,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,11,0,4
1715180976700,11,Home (HTTP Request)-0,302,Found,Thread Group 1-2,,true,,146,126,25,25,http://localhost:8080/jpetstore,11,0,4
1715180976711,3,Home (HTTP Request)-1,200,OK,Thread Group 1-2,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180976706,9,Home (HTTP Request),200,OK,Thread Group 1-1,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,6,0,2
1715180976706,6,Home (HTTP Request)-0,302,Found,Thread Group 1-1,,true,,146,126,25,25,http://localhost:8080/jpetstore,6,0,2
1715180976713,2,Home (HTTP Request)-1,200,OK,Thread Group 1-1,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180976744,7,Home (HTTP Request),200,OK,Thread Group 1-3,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,1
1715180976744,4,Home (HTTP Request)-0,302,Found,Thread Group 1-3,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,1
1715180976748,3,Home (HTTP Request)-1,200,OK,Thread Group 1-3,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180976822,9,Home (HTTP Request),200,OK,Thread Group 1-4,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,1
1715180976822,5,Home (HTTP Request)-0,302,Found,Thread Group 1-4,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,1
1715180976827,4,Home (HTTP Request)-1,200,OK,Thread Group 1-4,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180976876,7,Home (HTTP Request),200,OK,Thread Group 1-5,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,3,0,1
1715180976876,3,Home (HTTP Request)-0,302,Found,Thread Group 1-5,,true,,146,126,25,25,http://localhost:8080/jpetstore,3,0,1
1715180976879,4,Home (HTTP Request)-1,200,OK,Thread Group 1-5,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180976895,7,Home (HTTP Request),200,OK,Thread Group 1-6,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,1
1715180976895,4,Home (HTTP Request)-0,302,Found,Thread Group 1-6,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,1
1715180976899,3,Home (HTTP Request)-1,200,OK,Thread Group 1-6,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180976925,5,Home (HTTP Request),200,OK,Thread Group 1-7,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180976925,2,Home (HTTP Request)-0,302,Found,Thread Group 1-7,,true,,146,126,25,25,http://localhost:8080/jpetstore,2,0,0
1715180976927,3,Home (HTTP Request)-1,200,OK,Thread Group 1-7,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180976940,7,Home (HTTP Request),200,OK,Thread Group 1-8,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,1
1715180976940,5,Home (HTTP Request)-0,302,Found,Thread Group 1-8,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,1
1715180976946,1,Home (HTTP Request)-1,200,OK,Thread Group 1-8,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,1,0,0
1715180976979,7,Home (HTTP Request),200,OK,Thread Group 1-9,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,1
1715180976979,4,Home (HTTP Request)-0,302,Found,Thread Group 1-9,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,1
1715180976984,2,Home (HTTP Request)-1,200,OK,Thread Group 1-9,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,1,0,0
1715180977041,6,Home (HTTP Request),200,OK,Thread Group 1-10,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180977041,4,Home (HTTP Request)-0,302,Found,Thread Group 1-10,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,0
1715180977045,2,Home (HTTP Request)-1,200,OK,Thread Group 1-10,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180977074,11,Home (HTTP Request),200,OK,Thread Group 1-12,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,1
1715180977074,4,Home (HTTP Request)-0,302,Found,Thread Group 1-12,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,1
1715180977079,6,Home (HTTP Request)-1,200,OK,Thread Group 1-12,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,6,0,0
1715180977083,11,Home (HTTP Request),200,OK,Thread Group 1-11,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,9,0,3
1715180977083,9,Home (HTTP Request)-0,302,Found,Thread Group 1-11,,true,,146,126,25,25,http://localhost:8080/jpetstore,9,0,3
1715180977092,2,Home (HTTP Request)-1,200,OK,Thread Group 1-11,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180977161,18,Home (HTTP Request),200,OK,Thread Group 1-13,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,2
1715180977161,5,Home (HTTP Request)-0,302,Found,Thread Group 1-13,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,2
1715180977166,13,Home (HTTP Request)-1,200,OK,Thread Group 1-13,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,13,0,0
1715180977198,10,Home (HTTP Request),200,OK,Thread Group 1-14,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,2
1715180977198,4,Home (HTTP Request)-0,302,Found,Thread Group 1-14,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,2
1715180977203,5,Home (HTTP Request)-1,200,OK,Thread Group 1-14,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180977239,6,Home (HTTP Request),200,OK,Thread Group 1-16,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,3,0,1
1715180977239,3,Home (HTTP Request)-0,302,Found,Thread Group 1-16,,true,,146,126,25,25,http://localhost:8080/jpetstore,3,0,1
1715180977242,3,Home (HTTP Request)-1,200,OK,Thread Group 1-16,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180977255,6,Home (HTTP Request),200,OK,Thread Group 1-15,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,3,0,1
1715180977255,3,Home (HTTP Request)-0,302,Found,Thread Group 1-15,,true,,146,126,25,25,http://localhost:8080/jpetstore,3,0,1
1715180977258,3,Home (HTTP Request)-1,200,OK,Thread Group 1-15,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180977313,20,Home (HTTP Request),200,OK,Thread Group 1-18,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,6,0,2
1715180977313,6,Home (HTTP Request)-0,302,Found,Thread Group 1-18,,true,,146,126,25,25,http://localhost:8080/jpetstore,6,0,2
1715180977320,13,Home (HTTP Request)-1,200,OK,Thread Group 1-18,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,12,0,0
1715180977355,8,Home (HTTP Request),200,OK,Thread Group 1-17,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,2
1715180977355,5,Home (HTTP Request)-0,302,Found,Thread Group 1-17,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,2
1715180977361,2,Home (HTTP Request)-1,200,OK,Thread Group 1-17,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180977370,8,Home (HTTP Request),200,OK,Thread Group 1-19,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,1
1715180977370,5,Home (HTTP Request)-0,302,Found,Thread Group 1-19,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,1
1715180977376,2,Home (HTTP Request)-1,200,OK,Thread Group 1-19,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180977462,6,Home (HTTP Request),200,OK,Thread Group 1-21,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,2
1715180977462,4,Home (HTTP Request)-0,302,Found,Thread Group 1-21,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,2
1715180977467,1,Home (HTTP Request)-1,200,OK,Thread Group 1-21,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,1,0,0
1715180977473,8,Home (HTTP Request),200,OK,Thread Group 1-20,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180977473,4,Home (HTTP Request)-0,302,Found,Thread Group 1-20,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,0
1715180977477,4,Home (HTTP Request)-1,200,OK,Thread Group 1-20,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180977489,20,Home (HTTP Request),200,OK,Thread Group 1-22,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,15,0,0
1715180977489,15,Home (HTTP Request)-0,302,Found,Thread Group 1-22,,true,,146,126,25,25,http://localhost:8080/jpetstore,15,0,0
1715180977506,3,Home (HTTP Request)-1,200,OK,Thread Group 1-22,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180977587,6,Home (HTTP Request),200,OK,Thread Group 1-23,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,4,0,0
1715180977587,4,Home (HTTP Request)-0,302,Found,Thread Group 1-23,,true,,146,126,25,25,http://localhost:8080/jpetstore,4,0,0
1715180977591,2,Home (HTTP Request)-1,200,OK,Thread Group 1-23,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180977587,7,Home (HTTP Request),200,OK,Thread Group 1-24,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,2
1715180977587,5,Home (HTTP Request)-0,302,Found,Thread Group 1-24,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,2
1715180977592,2,Home (HTTP Request)-1,200,OK,Thread Group 1-24,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,2,0,0
1715180977669,8,Home (HTTP Request),200,OK,Thread Group 1-25,text,true,,1497,253,25,25,http://localhost:8080/jpetstore/,5,0,2
1715180977669,5,Home (HTTP Request)-0,302,Found,Thread Group 1-25,,true,,146,126,25,25,http://localhost:8080/jpetstore,5,0,2
1715180977674,3,Home (HTTP Request)-1,200,OK,Thread Group 1-25,text,true,,1351,127,25,25,http://localhost:8080/jpetstore/,3,0,0
1715180978752,9,Main Catalog (HTTP Request),200,OK,Thread Group 1-1,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1715180978758,7,Main Catalog (HTTP Request),200,OK,Thread Group 1-2,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180978821,7,Main Catalog (HTTP Request),200,OK,Thread Group 1-3,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180978863,8,Main Catalog (HTTP Request),200,OK,Thread Group 1-4,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1715180978906,15,Main Catalog (HTTP Request),200,OK,Thread Group 1-6,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1715180978936,10,Main Catalog (HTTP Request),200,OK,Thread Group 1-7,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1715180978945,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-5,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180978985,8,Main Catalog (HTTP Request),200,OK,Thread Group 1-8,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1715180979031,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-9,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979083,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-10,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979107,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-11,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979180,7,Main Catalog (HTTP Request),200,OK,Thread Group 1-12,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180979182,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-13,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979275,8,Main Catalog (HTTP Request),200,OK,Thread Group 1-15,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180979289,54,Main Catalog (HTTP Request),200,OK,Thread Group 1-14,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,54,0,0
1715180979337,12,Main Catalog (HTTP Request),200,OK,Thread Group 1-16,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1715180979380,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-17,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979380,10,Main Catalog (HTTP Request),200,OK,Thread Group 1-18,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1715180979457,7,Main Catalog (HTTP Request),200,OK,Thread Group 1-19,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180979499,8,Main Catalog (HTTP Request),200,OK,Thread Group 1-20,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1715180979536,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-21,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979564,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-22,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979597,6,Main Catalog (HTTP Request),200,OK,Thread Group 1-24,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180979614,8,Main Catalog (HTTP Request),200,OK,Thread Group 1-23,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1715180979683,7,Main Catalog (HTTP Request),200,OK,Thread Group 1-25,text,true,,5762,536,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180980798,8,Sign In (HTTP Request),200,OK,Thread Group 1-2,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,8,0,0
1715180980827,6,Sign In (HTTP Request),200,OK,Thread Group 1-1,text,true,,3925,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180980876,7,Sign In (HTTP Request),200,OK,Thread Group 1-3,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180980880,4,Sign In (HTTP Request),200,OK,Thread Group 1-4,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1715180980929,5,Sign In (HTTP Request),200,OK,Thread Group 1-6,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180980986,6,Sign In (HTTP Request),200,OK,Thread Group 1-5,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180981018,5,Sign In (HTTP Request),200,OK,Thread Group 1-7,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981068,5,Sign In (HTTP Request),200,OK,Thread Group 1-9,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1715180981073,5,Sign In (HTTP Request),200,OK,Thread Group 1-8,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981125,5,Sign In (HTTP Request),200,OK,Thread Group 1-11,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981155,8,Sign In (HTTP Request),200,OK,Thread Group 1-10,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,8,0,0
1715180981217,7,Sign In (HTTP Request),200,OK,Thread Group 1-12,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180981282,5,Sign In (HTTP Request),200,OK,Thread Group 1-13,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981373,6,Sign In (HTTP Request),200,OK,Thread Group 1-15,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180981380,5,Sign In (HTTP Request),200,OK,Thread Group 1-14,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981433,8,Sign In (HTTP Request),200,OK,Thread Group 1-16,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,8,0,0
1715180981438,5,Sign In (HTTP Request),200,OK,Thread Group 1-17,text,true,,3925,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981446,4,Sign In (HTTP Request),200,OK,Thread Group 1-18,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1715180981517,4,Sign In (HTTP Request),200,OK,Thread Group 1-20,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1715180981517,5,Sign In (HTTP Request),200,OK,Thread Group 1-19,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981547,8,Sign In (HTTP Request),200,OK,Thread Group 1-21,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,8,0,0
1715180981617,7,Sign In (HTTP Request),200,OK,Thread Group 1-22,text,true,,3925,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180981683,5,Sign In (HTTP Request),200,OK,Thread Group 1-23,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180981705,6,Sign In (HTTP Request),200,OK,Thread Group 1-24,text,true,,3923,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180981706,5,Sign In (HTTP Request),200,OK,Thread Group 1-25,text,true,,3921,218,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180984406,15,Login (HTTP Request),200,OK,Thread Group 1-4,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,11,0,0
1715180984406,11,Login (HTTP Request)-0,302,Found,Thread Group 1-4,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,11,0,0
1715180984417,4,Login (HTTP Request)-1,200,OK,Thread Group 1-4,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715180984426,11,Login (HTTP Request),200,OK,Thread Group 1-2,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180984426,6,Login (HTTP Request)-0,302,Found,Thread Group 1-2,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180984433,4,Login (HTTP Request)-1,200,OK,Thread Group 1-2,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715180984437,12,Login (HTTP Request),200,OK,Thread Group 1-1,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180984437,6,Login (HTTP Request)-0,302,Found,Thread Group 1-1,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180984444,5,Login (HTTP Request)-1,200,OK,Thread Group 1-1,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180984463,13,Login (HTTP Request),200,OK,Thread Group 1-3,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180984463,7,Login (HTTP Request)-0,302,Found,Thread Group 1-3,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180984470,6,Login (HTTP Request)-1,200,OK,Thread Group 1-3,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180984538,14,Login (HTTP Request),200,OK,Thread Group 1-6,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180984538,7,Login (HTTP Request)-0,302,Found,Thread Group 1-6,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180984545,7,Login (HTTP Request)-1,200,OK,Thread Group 1-6,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180984548,11,Login (HTTP Request),200,OK,Thread Group 1-5,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180984548,6,Login (HTTP Request)-0,302,Found,Thread Group 1-5,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180984554,5,Login (HTTP Request)-1,200,OK,Thread Group 1-5,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180984647,10,Login (HTTP Request),200,OK,Thread Group 1-7,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715180984647,4,Login (HTTP Request)-0,302,Found,Thread Group 1-7,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1715180984652,5,Login (HTTP Request)-1,200,OK,Thread Group 1-7,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180984668,12,Login (HTTP Request),200,OK,Thread Group 1-9,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180984668,5,Login (HTTP Request)-0,302,Found,Thread Group 1-9,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180984673,7,Login (HTTP Request)-1,200,OK,Thread Group 1-9,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180984696,77,Login (HTTP Request),200,OK,Thread Group 1-8,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1715180984696,9,Login (HTTP Request)-0,302,Found,Thread Group 1-8,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,9,0,0
1715180984706,67,Login (HTTP Request)-1,200,OK,Thread Group 1-8,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,67,0,0
1715180984774,14,Login (HTTP Request),200,OK,Thread Group 1-11,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715180984774,3,Login (HTTP Request)-0,302,Found,Thread Group 1-11,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1715180984778,10,Login (HTTP Request)-1,200,OK,Thread Group 1-11,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1715180984763,109,Login (HTTP Request),200,OK,Thread Group 1-12,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,53,0,0
1715180984763,53,Login (HTTP Request)-0,302,Found,Thread Group 1-12,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,53,0,0
1715180984816,56,Login (HTTP Request)-1,200,OK,Thread Group 1-12,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,56,0,0
1715180984807,67,Login (HTTP Request),200,OK,Thread Group 1-10,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,20,0,0
1715180984807,20,Login (HTTP Request)-0,302,Found,Thread Group 1-10,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,20,0,0
1715180984828,46,Login (HTTP Request)-1,200,OK,Thread Group 1-10,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,46,0,0
1715180984862,22,Login (HTTP Request),200,OK,Thread Group 1-13,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1715180984862,15,Login (HTTP Request)-0,302,Found,Thread Group 1-13,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,15,0,0
1715180984878,6,Login (HTTP Request)-1,200,OK,Thread Group 1-13,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180984985,18,Login (HTTP Request),200,OK,Thread Group 1-15,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1715180984985,12,Login (HTTP Request)-0,302,Found,Thread Group 1-15,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,12,0,0
1715180984998,5,Login (HTTP Request)-1,200,OK,Thread Group 1-15,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180985040,13,Login (HTTP Request),200,OK,Thread Group 1-18,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1715180985040,9,Login (HTTP Request)-0,302,Found,Thread Group 1-18,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,9,0,0
1715180985049,4,Login (HTTP Request)-1,200,OK,Thread Group 1-18,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715180985030,23,Login (HTTP Request),200,OK,Thread Group 1-14,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,17,0,0
1715180985030,17,Login (HTTP Request)-0,302,Found,Thread Group 1-14,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,17,0,0
1715180985048,5,Login (HTTP Request)-1,200,OK,Thread Group 1-14,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180985021,32,Login (HTTP Request),200,OK,Thread Group 1-16,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,24,0,0
1715180985021,24,Login (HTTP Request)-0,302,Found,Thread Group 1-16,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,24,0,0
1715180985046,7,Login (HTTP Request)-1,200,OK,Thread Group 1-16,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180985136,11,Login (HTTP Request),200,OK,Thread Group 1-17,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180985136,6,Login (HTTP Request)-0,302,Found,Thread Group 1-17,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1715180985142,5,Login (HTTP Request)-1,200,OK,Thread Group 1-17,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180985148,17,Login (HTTP Request),200,OK,Thread Group 1-19,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180985148,7,Login (HTTP Request)-0,302,Found,Thread Group 1-19,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180985155,10,Login (HTTP Request)-1,200,OK,Thread Group 1-19,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1715180985207,16,Login (HTTP Request),200,OK,Thread Group 1-21,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180985207,6,Login (HTTP Request)-0,302,Found,Thread Group 1-21,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
